"from","to","interval","rep","Tmax","strength"
"s1","s2",6.79678346670832,1,500,0.5
"s1","s2",6.57395389186343,1,500,0.5
"s1","s2",6.78623628958636,1,500,0.5
"s1","s2",6.53672063026789,1,500,0.5
"s1","s2",7.05498284868898,1,500,0.5
"s1","s2",7.04840452668515,1,500,0.5
"s1","s2",6.92793246569255,1,500,0.5
"s1","s2",6.65789179275524,1,500,0.5
"s1","s2",6.70389161044182,1,500,0.5
"s1","s2",7.01573396271439,1,500,0.5
"s1","s2",6.8330729633403,1,500,0.5
"s1","s2",6.80238556206626,1,500,0.5
"s1","s2",6.77817278455794,1,500,0.5
"s1","s2",6.53672063026789,1,500,0.5
"s1","s2",6.89774071328772,1,500,0.5
"s1","s2",6.6890203935993,1,500,0.5
"s1","s2",6.72119669760816,1,500,0.5
"s1","s2",6.81668254803421,1,500,0.5
"s1","s2",6.6858976529489,1,500,0.5
"s1","s2",6.63532224572329,1,500,0.5
"s1","s2",6.89834633851701,1,500,0.5
"s1","s2",6.78746759791034,1,500,0.5
"s1","s2",6.6938549831527,1,500,0.5
"s1","s2",6.59054799744627,1,500,0.5
"s1","s2",6.36161546344192,1,500,0.5
"s1","s2",7.06626023877482,1,500,0.5
"s1","s2",7.47125019179697,1,500,0.5
"s1","s2",6.85467407486374,1,500,0.5
"s1","s2",6.65265945764205,1,500,0.5
"s1","s2",6.68161488321437,1,500,0.5
"s1","s2",6.80205511825606,1,500,0.5
"s1","s2",6.62217799719582,1,500,0.5
"s1","s2",6.39320093510688,1,500,0.5
"s1","s2",6.01339375998276,1,500,0.5
"s1","s2",6.5052900704347,1,500,0.5
"s1","s2",6.77940178687564,1,500,0.5
"s1","s2",6.76599323016626,1,500,0.5
"s1","s2",6.61678479301379,1,500,0.5
"s1","s2",6.63014705627887,1,500,0.5
"s1","s2",6.90898410474105,1,500,0.5
"s1","s2",6.79119601780039,1,500,0.5
"s1","s2",6.67767113034776,1,500,0.5
"s1","s2",6.80937787015213,1,500,0.5
"s1","s2",6.52585250530609,1,500,0.5
"s1","s2",6.80356042766786,1,500,0.5
"s1","s2",6.74820839467156,1,500,0.5
"s1","s2",6.38370196450313,1,500,0.5
"s1","s2",6.57829767555167,1,500,0.5
"s1","s2",6.34952817794739,1,500,0.5
"s1","s2",6.63951766692298,1,500,0.5
"s1","s2",6.82972727368406,1,500,0.5
"s1","s2",6.91484094072907,1,500,0.5
"s1","s2",6.51777989696228,1,500,0.5
"s1","s2",6.76790077471219,1,500,0.5
"s1","s2",7.00919066636791,1,500,0.5
"s1","s2",6.76153116573904,1,500,0.5
"s1","s2",6.54475633589959,1,500,0.5
"s1","s2",6.84816615714396,1,500,0.5
"s1","s2",6.63865082450181,1,500,0.5
"s1","s2",6.48184736023956,1,500,0.5
"s1","s2",6.68403760666998,1,500,0.5
"s1","s2",6.55966815183615,1,500,0.5
"s1","s2",6.38506085716278,1,500,0.5
"s1","s2",6.91738088361507,1,500,0.5
"s1","s2",6.71471173452125,1,500,0.5
"s1","s2",6.46221738049282,1,500,0.5
"s1","s2",6.46799805798071,1,500,0.5
"s1","s2",6.4664892828543,1,500,0.5
"s1","s2",6.44255893792268,1,500,0.5
"s1","s2",6.79818902529204,1,500,0.5
"s1","s2",6.87167417225022,1,500,0.5
"s1","s2",6.61067882925576,1,500,0.5
"s1","s2",6.86074309014381,1,500,0.5
"s1","s2",6.6478766130455,1,500,0.5
"s1","s2",6.63426214948993,1,500,0.5
"s1","s2",6.52394248574529,1,500,0.5
"s1","s2",6.73237552168999,1,500,0.5
"s1","s2",6.93929273262235,1,500,0.5
"s1","s2",6.59413048622119,1,500,0.5
"s1","s2",6.38179996931528,1,500,0.5
"s1","s2",6.53409140321821,1,500,0.5
"s1","s2",6.73763535631008,1,500,0.5
"s1","s2",6.69550746297944,1,500,0.5
"s1","s2",6.87234693981895,1,500,0.5
"s1","s2",6.93350659312682,1,500,0.5
"s1","s2",6.58212100417663,1,500,0.5
"s1","s2",6.92686946287021,1,500,0.5
"s1","s2",6.74123320893912,1,500,0.5
"s1","s2",6.58213611145486,1,500,0.5
"s1","s2",6.81690700200055,1,500,0.5
"s1","s2",6.84635709445502,1,500,0.5
"s1","s2",6.3894493588689,1,500,0.5
"s1","s2",6.94328334199862,1,500,0.5
"s1","s2",6.818807277519,1,500,0.5
"s1","s2",6.38930087225492,1,500,0.5
