"from","to","interval","rep","Tmax","strength"
"s1","s2",7.93146737603832,22,100,0.01
"s1","s2",7.45605663079585,22,100,0.01
"s1","s2",7.45387983790719,22,100,0.01
"s1","s2",7.72334369871043,22,100,0.01
"s1","s2",7.34952756364523,22,100,0.01
"s1","s2",7.26897983731779,22,100,0.01
"s1","s2",7.20046855687576,22,100,0.01
"s1","s2",7.60942981820111,22,100,0.01
"s1","s2",6.32279056645536,22,100,0.01
"s1","s2",7.65371410683865,22,100,0.01
"s1","s2",6.67706472050374,22,100,0.01
"s1","s2",7.20192064189549,22,100,0.01
"s1","s2",7.16509647410022,22,100,0.01
"s1","s2",7.46934421108994,22,100,0.01
"s1","s2",7.51852278827337,22,100,0.01
"s1","s2",9.14062626054244,22,100,0.01
"s1","s2",7.12059428135236,22,100,0.01
"s1","s2",6.87064636982541,22,100,0.01
"s1","s2",8.28319141474521,22,100,0.01
"s1","s2",7.54242537357011,22,100,0.01
"s1","s2",7.44816200082744,22,100,0.01
"s1","s2",7.27023982129316,22,100,0.01
"s1","s2",7.33768604665783,22,100,0.01
"s1","s2",6.92390365902879,22,100,0.01
"s1","s2",8.53408121857731,22,100,0.01
"s1","s2",7.00624614530274,22,100,0.01
"s1","s2",6.93335538104425,22,100,0.01
"s1","s2",7.09426878763938,22,100,0.01
"s1","s2",6.72950422902303,22,100,0.01
"s1","s2",7.23749377476567,22,100,0.01
"s1","s2",7.15882705647995,22,100,0.01
"s1","s2",7.7779680927738,22,100,0.01
"s1","s2",7.52802561482831,22,100,0.01
"s1","s2",7.85237843022439,22,100,0.01
"s1","s2",7.6068351693079,22,100,0.01
"s1","s2",7.45387983790719,22,100,0.01
"s1","s2",8.17653598774394,22,100,0.01
"s1","s2",7.06832862933482,22,100,0.01
"s1","s2",7.76308193992241,22,100,0.01
"s1","s2",7.47155387680633,22,100,0.01
"s1","s2",8.02523454245343,22,100,0.01
"s1","s2",7.47902534004457,22,100,0.01
"s1","s2",7.16720800115979,22,100,0.01
"s1","s2",7.45387983790719,22,100,0.01
"s1","s2",7.62388374444896,22,100,0.01
"s1","s2",7.90956567316908,22,100,0.01
"s1","s2",7.2046726522015,22,100,0.01
