"from","to","interval","rep","Tmax","strength"
"s1","s2",6.58769405195898,29,400,1
"s1","s2",6.60798997903584,29,400,1
"s1","s2",6.11193010353924,29,400,1
"s1","s2",6.41797795481619,29,400,1
"s1","s2",6.51345169388,29,400,1
"s1","s2",6.40077905285433,29,400,1
"s1","s2",6.70171854032668,29,400,1
"s1","s2",6.50276158059194,29,400,1
"s1","s2",6.377093531336,29,400,1
"s1","s2",6.32827735996432,29,400,1
"s1","s2",6.54031319784167,29,400,1
"s1","s2",6.59124787842597,29,400,1
"s1","s2",6.3264259360283,29,400,1
"s1","s2",6.42916564989107,29,400,1
"s1","s2",6.4640529844508,29,400,1
"s1","s2",6.11842415091448,29,400,1
"s1","s2",6.47813315172959,29,400,1
"s1","s2",6.65425650626571,29,400,1
"s1","s2",6.47112277241891,29,400,1
"s1","s2",6.1233907021427,29,400,1
"s1","s2",6.5626674135554,29,400,1
"s1","s2",6.1520465506938,29,400,1
"s1","s2",6.67496872196199,29,400,1
"s1","s2",6.41298450460926,29,400,1
"s1","s2",6.57453080142858,29,400,1
"s1","s2",6.35776330472688,29,400,1
"s1","s2",6.27591362588534,29,400,1
"s1","s2",6.60681564650661,29,400,1
"s1","s2",6.47459422577554,29,400,1
"s1","s2",6.18698832580552,29,400,1
"s1","s2",6.45092422418622,29,400,1
"s1","s2",5.8792033764168,29,400,1
"s1","s2",6.88885474061893,29,400,1
"s1","s2",6.57436576785813,29,400,1
"s1","s2",6.80784072015717,29,400,1
"s1","s2",6.10307161945838,29,400,1
"s1","s2",6.54747910219619,29,400,1
"s1","s2",6.18920213085505,29,400,1
"s1","s2",6.53743024843378,29,400,1
"s1","s2",6.72799094352245,29,400,1
"s1","s2",6.33192087293685,29,400,1
"s1","s2",6.49980040298691,29,400,1
"s1","s2",6.72178147151162,29,400,1
"s1","s2",6.47245278735458,29,400,1
"s1","s2",6.3947996810432,29,400,1
"s1","s2",6.78185462610486,29,400,1
"s1","s2",6.50336876664688,29,400,1
"s1","s2",6.40037992661291,29,400,1
"s1","s2",6.69737938594955,29,400,1
"s1","s2",6.51862334212592,29,400,1
"s1","s2",6.97806434442955,29,400,1
"s1","s2",6.53672199504933,29,400,1
"s1","s2",6.80880362789321,29,400,1
"s1","s2",6.67855230811708,29,400,1
"s1","s2",6.58636469200749,29,400,1
"s1","s2",6.66123355755312,29,400,1
"s1","s2",6.74470518235523,29,400,1
"s1","s2",6.35283286615157,29,400,1
"s1","s2",6.4375596496087,29,400,1
