"from","to","interval","rep","Tmax","strength"
"s1","s2",2.35859438394106,10,20,1
"s1","s2",1.6945310704938,10,20,1
"s1","s2",1.94929185237661,10,20,1
"s1","s2",2.1917497263655,10,20,1
"s1","s2",2.32469193136636,10,20,1
"s1","s2",2.51500850624778,10,20,1
"s1","s2",2.30605233230296,10,20,1
"s1","s2",2.29078947879166,10,20,1
"s1","s2",2.51568602531907,10,20,1
"s1","s2",2.72241127836528,10,20,1
"s1","s2",1.85803632544824,10,20,1
"s1","s2",2.23556429354061,10,20,1
"s1","s2",3.61799839209367,10,20,1
"s1","s2",1.98336585475084,10,20,1
"s1","s2",2.73783444673946,10,20,1
"s1","s2",2.54284461005402,10,20,1
"s1","s2",1.49997537676162,10,20,1
"s1","s2",2.57512573633193,10,20,1
"s1","s2",2.4725976422573,10,20,1
"s1","s2",2.33992990488633,10,20,1
"s1","s2",2.22562729894887,10,20,1
"s1","s2",2.26848843970698,10,20,1
"s1","s2",1.74068637989928,10,20,1
"s1","s2",2.7609133448081,10,20,1
"s1","s2",1.78684168930476,10,20,1
"s1","s2",2.28522189245588,10,20,1
"s1","s2",2.8263523601703,10,20,1
"s1","s2",2.61454688879845,10,20,1
"s1","s2",1.34651008131587,10,20,1
"s1","s2",1.86630733350693,10,20,1
"s1","s2",1.855614795614,10,20,1
"s1","s2",2.22004411264918,10,20,1
"s1","s2",2.95301981372655,10,20,1
"s1","s2",2.32245772883294,10,20,1
"s1","s2",2.81719612031273,10,20,1
"s1","s2",2.60106046251371,10,20,1
"s1","s2",3.01120022592393,10,20,1
"s1","s2",2.38083652316178,10,20,1
"s1","s2",1.91631275562358,10,20,1
"s1","s2",2.52142080469605,10,20,1
"s1","s2",1.85757392620659,10,20,1
"s1","s2",2.05110331335345,10,20,1
"s1","s2",2.66148590189173,10,20,1
"s1","s2",1.98391877985009,10,20,1
"s1","s2",2.40304707875568,10,20,1
"s1","s2",2.39897303360202,10,20,1
"s1","s2",1.71879553083669,10,20,1
"s1","s2",1.81783125913817,10,20,1
"s1","s2",2.22484523300402,10,20,1
"s1","s2",1.66411494484769,10,20,1
"s1","s2",1.82904020128664,10,20,1
"s1","s2",3.18415114941218,10,20,1
"s1","s2",1.92284545797666,10,20,1
"s1","s2",2.94207766398875,10,20,1
"s1","s2",2.36080457945206,10,20,1
"s1","s2",2.10189668381594,10,20,1
"s1","s2",1.78684168930476,10,20,1
"s1","s2",2.93923502333994,10,20,1
"s1","s2",2.35398124699104,10,20,1
"s1","s2",2.11233309074674,10,20,1
"s1","s2",2.29887696953017,10,20,1
"s1","s2",2.18114774901129,10,20,1
"s1","s2",2.34030550850287,10,20,1
"s1","s2",2.37811135176148,10,20,1
"s1","s2",1.77345675498599,10,20,1
"s1","s2",2.25406702349006,10,20,1
"s1","s2",3.1292042128971,10,20,1
"s1","s2",1.25170621071818,10,20,1
"s1","s2",2.54387937887458,10,20,1
"s1","s2",2.25781735589784,10,20,1
"s1","s2",1.84046475253102,10,20,1
"s1","s2",1.96221660752364,10,20,1
"s1","s2",2.38165618295678,10,20,1
"s1","s2",1.87799970336262,10,20,1
"s1","s2",2.63981479106174,10,20,1
"s1","s2",2.64314046702007,10,20,1
"s1","s2",2.27217475971958,10,20,1
"s1","s2",2.45242849373314,10,20,1
"s1","s2",2.26848843970698,10,20,1
"s1","s2",2.10189668381594,10,20,1
"s1","s2",2.26848843970698,10,20,1
"s1","s2",2.72632678103685,10,20,1
"s1","s2",2.86669707906645,10,20,1
"s1","s2",1.85636847871484,10,20,1
"s1","s2",2.57168814115324,10,20,1
"s1","s2",2.22758519607125,10,20,1
"s1","s2",2.65824154615285,10,20,1
"s1","s2",1.85845183713313,10,20,1
"s1","s2",2.35859438394106,10,20,1
"s1","s2",1.79692884598966,10,20,1
"s1","s2",2.6336846252975,10,20,1
"s1","s2",1.48385694891928,10,20,1
"s1","s2",2.7609133448081,10,20,1
"s1","s2",1.45345710100635,10,20,1
"s1","s2",2.15842699109458,10,20,1
"s1","s2",2.04793853044139,10,20,1
"s1","s2",1.75301515844798,10,20,1
"s1","s2",2.07178361644326,10,20,1
"s1","s2",2.41246826863681,10,20,1
"s1","s2",2.55188613690779,10,20,1
"s1","s2",2.10486231726995,10,20,1
"s1","s2",1.33561515558188,10,20,1
"s1","s2",2.66473025763062,10,20,1
"s1","s2",1.98281292965158,10,20,1
"s1","s2",1.78684168930476,10,20,1
"s1","s2",2.58527818442304,10,20,1
"s1","s2",1.8330489138604,10,20,1
"s1","s2",1.73511043342563,10,20,1
"s1","s2",2.46191982524296,10,20,1
"s1","s2",2.05110331335345,10,20,1
"s1","s2",2.84025936603321,10,20,1
"s1","s2",1.64825751740322,10,20,1
"s1","s2",2.44697927696809,10,20,1
"s1","s2",2.45242849373314,10,20,1
"s1","s2",1.95319518378726,10,20,1
"s1","s2",2.30402413524055,10,20,1
"s1","s2",2.56928632399431,10,20,1
"s1","s2",1.81802373119191,10,20,1
"s1","s2",1.98225800352362,10,20,1
"s1","s2",2.16018583118804,10,20,1
"s1","s2",2.14392897484643,10,20,1
"s1","s2",1.85540703977155,10,20,1
"s1","s2",1.96563266270064,10,20,1
"s1","s2",1.84046475253102,10,20,1
"s1","s2",1.93648953087201,10,20,1
"s1","s2",1.77345675498599,10,20,1
"s1","s2",2.54284461005402,10,20,1
"s1","s2",1.94929185237661,10,20,1
"s1","s2",2.65980745360258,10,20,1
"s1","s2",2.36256878284462,10,20,1
"s1","s2",1.56321772122507,10,20,1
"s1","s2",2.36835286785127,10,20,1
"s1","s2",2.65980745360258,10,20,1
"s1","s2",3.04281505005526,10,20,1
"s1","s2",2.27413848583953,10,20,1
"s1","s2",2.14852062473893,10,20,1
"s1","s2",2.48309441817935,10,20,1
"s1","s2",2.56928632399431,10,20,1
"s1","s2",2.59102640147607,10,20,1
"s1","s2",2.14244615811943,10,20,1
"s1","s2",2.66331084899557,10,20,1
"s1","s2",1.87799970336262,10,20,1
"s1","s2",2.49385466110193,10,20,1
"s1","s2",1.85277775409486,10,20,1
"s1","s2",3.48646479976325,10,20,1
"s1","s2",2.17946467038001,10,20,1
"s1","s2",2.4725976422573,10,20,1
"s1","s2",1.86220576329034,10,20,1
"s1","s2",2.35908776613072,10,20,1
"s1","s2",1.87040890372352,10,20,1
"s1","s2",2.09393713815383,10,20,1
"s1","s2",2.00019758286503,10,20,1
"s1","s2",1.96535752691035,10,20,1
"s1","s2",2.0755159542264,10,20,1
"s1","s2",2.04793853044139,10,20,1
"s1","s2",2.05110331335345,10,20,1
"s1","s2",2.11203601603507,10,20,1
"s1","s2",1.79657896602827,10,20,1
"s1","s2",1.83130851267345,10,20,1
"s1","s2",2.45222436870039,10,20,1
"s1","s2",2.11132469301142,10,20,1
"s1","s2",2.27217475971958,10,20,1
"s1","s2",1.51545605578323,10,20,1
"s1","s2",2.79148405066153,10,20,1
"s1","s2",2.45096618809237,10,20,1
"s1","s2",1.39913858768214,10,20,1
"s1","s2",2.16147145934589,10,20,1
"s1","s2",2.35653450656088,10,20,1
"s1","s2",2.30252918296481,10,20,1
"s1","s2",2.6713205723463,10,20,1
"s1","s2",3.48646479976325,10,20,1
"s1","s2",3.20044323939269,10,20,1
"s1","s2",2.60378743384232,10,20,1
"s1","s2",2.8263523601703,10,20,1
"s1","s2",1.85803632544824,10,20,1
"s1","s2",2.22388005558429,10,20,1
"s1","s2",1.88138033315901,10,20,1
"s1","s2",2.46191982524296,10,20,1
"s1","s2",2.30607524615856,10,20,1
"s1","s2",2.39304790456753,10,20,1
"s1","s2",2.64596308572518,10,20,1
"s1","s2",2.19826354177291,10,20,1
"s1","s2",2.54284461005402,10,20,1
"s1","s2",2.21853132795649,10,20,1
"s1","s2",2.15842699109458,10,20,1
"s1","s2",1.86220576329034,10,20,1
"s1","s2",1.80389206443046,10,20,1
"s1","s2",1.89737071844448,10,20,1
"s1","s2",2.4725976422573,10,20,1
"s1","s2",2.54284461005402,10,20,1
"s1","s2",1.58766813128632,10,20,1
"s1","s2",1.81311725454043,10,20,1
"s1","s2",2.05412687412982,10,20,1
"s1","s2",1.22191819728922,10,20,1
"s1","s2",1.86371569182179,10,20,1
"s1","s2",2.31348022631795,10,20,1
"s1","s2",1.94580379689328,10,20,1
"s1","s2",3.16390670034346,10,20,1
"s1","s2",3.14035084885998,10,20,1
"s1","s2",1.8566818905129,10,20,1
"s1","s2",2.8761674348656,10,20,1
"s1","s2",2.53652727968718,10,20,1
"s1","s2",2.46204610402754,10,20,1
"s1","s2",1.52835788590271,10,20,1
"s1","s2",2.07093783429761,10,20,1
