"from","to","interval","rep","Tmax","strength"
"s1","s2",7.06505168954719,7,500,0.01
"s1","s2",6.86110890207789,7,500,0.01
"s1","s2",6.63864642425514,7,500,0.01
"s1","s2",7.09924374432468,7,500,0.01
"s1","s2",7.18435941544152,7,500,0.01
"s1","s2",6.88768467407616,7,500,0.01
"s1","s2",7.24166652237638,7,500,0.01
"s1","s2",7.39232548127413,7,500,0.01
"s1","s2",7.41782585307632,7,500,0.01
"s1","s2",7.36351286818967,7,500,0.01
"s1","s2",6.63864642425514,7,500,0.01
"s1","s2",6.99884660630407,7,500,0.01
"s1","s2",6.29800882477291,7,500,0.01
"s1","s2",7.15038871616088,7,500,0.01
"s1","s2",7.58640902675479,7,500,0.01
"s1","s2",7.07314336613708,7,500,0.01
"s1","s2",7.13878636279046,7,500,0.01
"s1","s2",7.03134232019741,7,500,0.01
"s1","s2",7.03662531332128,7,500,0.01
"s1","s2",7.2712326968476,7,500,0.01
"s1","s2",6.76460276863938,7,500,0.01
"s1","s2",6.94478827649897,7,500,0.01
"s1","s2",6.92404202456895,7,500,0.01
"s1","s2",6.69677125126678,7,500,0.01
"s1","s2",7.12293701736405,7,500,0.01
"s1","s2",6.76847043272909,7,500,0.01
"s1","s2",7.22808123929164,7,500,0.01
"s1","s2",6.58458463993472,7,500,0.01
"s1","s2",6.91197187950189,7,500,0.01
"s1","s2",6.98472135347822,7,500,0.01
"s1","s2",7.02245394629188,7,500,0.01
"s1","s2",7.49991736179423,7,500,0.01
"s1","s2",7.13176899934683,7,500,0.01
"s1","s2",6.85649245684044,7,500,0.01
"s1","s2",7.15219355948712,7,500,0.01
"s1","s2",7.29903811350013,7,500,0.01
"s1","s2",6.6919217383882,7,500,0.01
"s1","s2",7.24052742185989,7,500,0.01
"s1","s2",7.12909847066084,7,500,0.01
"s1","s2",6.98606714474417,7,500,0.01
"s1","s2",7.22056067793181,7,500,0.01
"s1","s2",6.90553999832572,7,500,0.01
"s1","s2",6.76699775849013,7,500,0.01
"s1","s2",7.08610633452821,7,500,0.01
"s1","s2",7.19388782760595,7,500,0.01
"s1","s2",6.81504100962061,7,500,0.01
"s1","s2",7.06304411537218,7,500,0.01
"s1","s2",6.76721857455462,7,500,0.01
"s1","s2",7.81168170572397,7,500,0.01
"s1","s2",6.70867984629015,7,500,0.01
"s1","s2",7.30926233518147,7,500,0.01
"s1","s2",7.09740937464608,7,500,0.01
"s1","s2",6.71100296666413,7,500,0.01
"s1","s2",6.74111900151166,7,500,0.01
"s1","s2",7.17629384803121,7,500,0.01
"s1","s2",7.10845460251709,7,500,0.01
"s1","s2",7.01656606294137,7,500,0.01
"s1","s2",7.20164840729066,7,500,0.01
