"from","to","interval","rep","Tmax","strength"
"s1","s2",6.79371185846014,3,300,0.2
"s1","s2",6.39965040034238,3,300,0.2
"s1","s2",6.82605953302095,3,300,0.2
"s1","s2",7.0280110842501,3,300,0.2
"s1","s2",6.79954856355252,3,300,0.2
"s1","s2",6.35137835532149,3,300,0.2
"s1","s2",6.73792718101336,3,300,0.2
"s1","s2",6.66430699696991,3,300,0.2
"s1","s2",6.58641627106466,3,300,0.2
"s1","s2",6.6817652276811,3,300,0.2
"s1","s2",6.43366367590129,3,300,0.2
"s1","s2",6.44808529173338,3,300,0.2
"s1","s2",6.82261906423082,3,300,0.2
"s1","s2",6.5376999955925,3,300,0.2
"s1","s2",6.46661137518179,3,300,0.2
"s1","s2",6.70145387741769,3,300,0.2
"s1","s2",6.19960355805391,3,300,0.2
"s1","s2",6.25919435902486,3,300,0.2
"s1","s2",6.54582282942318,3,300,0.2
"s1","s2",6.29335993626485,3,300,0.2
"s1","s2",6.59027735975206,3,300,0.2
"s1","s2",6.96976694254414,3,300,0.2
"s1","s2",6.92353721502452,3,300,0.2
"s1","s2",6.25464065338912,3,300,0.2
"s1","s2",6.43106153701581,3,300,0.2
"s1","s2",6.33779456048539,3,300,0.2
"s1","s2",6.39174084475738,3,300,0.2
"s1","s2",6.6483876105889,3,300,0.2
"s1","s2",6.93941105705213,3,300,0.2
"s1","s2",6.4935751394151,3,300,0.2
"s1","s2",6.9223649870175,3,300,0.2
"s1","s2",6.26135859973769,3,300,0.2
"s1","s2",6.73141596720549,3,300,0.2
"s1","s2",6.42346473292319,3,300,0.2
"s1","s2",6.76575927411196,3,300,0.2
"s1","s2",6.5204967534399,3,300,0.2
"s1","s2",7.28489540414887,3,300,0.2
"s1","s2",6.85948949025962,3,300,0.2
"s1","s2",6.26989613973188,3,300,0.2
"s1","s2",6.37986904853352,3,300,0.2
"s1","s2",6.91788355950797,3,300,0.2
"s1","s2",6.19056202243208,3,300,0.2
"s1","s2",6.43044228343233,3,300,0.2
"s1","s2",6.40985573471587,3,300,0.2
"s1","s2",6.59824862124452,3,300,0.2
"s1","s2",6.12506956711371,3,300,0.2
"s1","s2",7.28114936668521,3,300,0.2
"s1","s2",6.70866649874883,3,300,0.2
"s1","s2",6.88718056321796,3,300,0.2
"s1","s2",6.4465641161144,3,300,0.2
"s1","s2",6.92018908339116,3,300,0.2
"s1","s2",6.70519944601905,3,300,0.2
"s1","s2",6.43775008724265,3,300,0.2
"s1","s2",6.96781405402483,3,300,0.2
"s1","s2",6.69784017992271,3,300,0.2
"s1","s2",6.61374115561482,3,300,0.2
"s1","s2",7.19720108117727,3,300,0.2
"s1","s2",7.34505582356915,3,300,0.2
"s1","s2",6.3953442348195,3,300,0.2
"s1","s2",6.76586294760136,3,300,0.2
"s1","s2",6.6715410262072,3,300,0.2
"s1","s2",7.04114118332882,3,300,0.2
"s1","s2",6.98019382515673,3,300,0.2
"s1","s2",7.21971859687245,3,300,0.2
"s1","s2",6.62786620879382,3,300,0.2
"s1","s2",6.16444069747835,3,300,0.2
"s1","s2",6.64662481581666,3,300,0.2
"s1","s2",6.26730178698975,3,300,0.2
"s1","s2",6.14600610866266,3,300,0.2
"s1","s2",6.70201327674749,3,300,0.2
"s1","s2",6.42753821542586,3,300,0.2
"s1","s2",6.18021550930403,3,300,0.2
"s1","s2",6.7410389219402,3,300,0.2
"s1","s2",7.05875042612121,3,300,0.2
"s1","s2",6.90953331133571,3,300,0.2
"s1","s2",6.8288765954423,3,300,0.2
"s1","s2",6.73338391133591,3,300,0.2
"s1","s2",6.40342439493145,3,300,0.2
"s1","s2",7.07658076348876,3,300,0.2
"s1","s2",6.89727111576035,3,300,0.2
"s1","s2",6.7749942701158,3,300,0.2
"s1","s2",6.61886044116042,3,300,0.2
"s1","s2",6.66140069447113,3,300,0.2
"s1","s2",6.68659553021521,3,300,0.2
"s1","s2",6.8492118252659,3,300,0.2
"s1","s2",6.51680577064517,3,300,0.2
"s1","s2",6.77814225794502,3,300,0.2
"s1","s2",6.9255934575402,3,300,0.2
