"from","to","interval","rep","Tmax","strength"
"s1","s2",5.9317762951058,19,100,0.5
"s1","s2",5.76624231330386,19,100,0.5
"s1","s2",4.9622059070611,19,100,0.5
"s1","s2",5.02945390688486,19,100,0.5
"s1","s2",6.05623656010615,19,100,0.5
"s1","s2",6.0441101079522,19,100,0.5
"s1","s2",5.13621062855568,19,100,0.5
"s1","s2",5.86005925949965,19,100,0.5
"s1","s2",4.73214297425447,19,100,0.5
"s1","s2",4.79551012682962,19,100,0.5
"s1","s2",5.19211840902473,19,100,0.5
"s1","s2",5.33769931395624,19,100,0.5
"s1","s2",5.58094787469213,19,100,0.5
"s1","s2",5.99174439510047,19,100,0.5
"s1","s2",5.61382107178608,19,100,0.5
"s1","s2",4.93964670603132,19,100,0.5
"s1","s2",5.78460961253926,19,100,0.5
"s1","s2",5.67333897583448,19,100,0.5
"s1","s2",4.84741474348486,19,100,0.5
"s1","s2",5.13714064177647,19,100,0.5
"s1","s2",5.26088721998785,19,100,0.5
"s1","s2",6.1171825420128,19,100,0.5
"s1","s2",4.63230306205604,19,100,0.5
"s1","s2",5.67202853099565,19,100,0.5
"s1","s2",4.9835495926977,19,100,0.5
"s1","s2",4.87273567312249,19,100,0.5
"s1","s2",5.12229002557675,19,100,0.5
"s1","s2",5.38137536068236,19,100,0.5
"s1","s2",4.81321767507917,19,100,0.5
"s1","s2",5.31908258719371,19,100,0.5
"s1","s2",5.1311749226705,19,100,0.5
"s1","s2",5.97269934268234,19,100,0.5
"s1","s2",5.169822173882,19,100,0.5
"s1","s2",5.40711370364811,19,100,0.5
"s1","s2",4.9169313836784,19,100,0.5
"s1","s2",5.77334915085824,19,100,0.5
"s1","s2",4.97379727543776,19,100,0.5
"s1","s2",5.65434264988607,19,100,0.5
"s1","s2",4.84184943848458,19,100,0.5
"s1","s2",5.27862114888005,19,100,0.5
"s1","s2",5.768125191436,19,100,0.5
"s1","s2",4.93528204478834,19,100,0.5
"s1","s2",4.99106237323532,19,100,0.5
"s1","s2",5.06595303223938,19,100,0.5
"s1","s2",5.04908439326959,19,100,0.5
"s1","s2",5.91907374137201,19,100,0.5
"s1","s2",4.67151063504561,19,100,0.5
"s1","s2",4.88781225741533,19,100,0.5
"s1","s2",4.90058375264128,19,100,0.5
