"from","to","interval","rep","Tmax","strength"
"s1","s2",6.67586139247343,30,400,0.1
"s1","s2",6.51287870633826,30,400,0.1
"s1","s2",6.73659265700665,30,400,0.1
"s1","s2",6.23957376717837,30,400,0.1
"s1","s2",6.88606580899964,30,400,0.1
"s1","s2",6.92021274257554,30,400,0.1
"s1","s2",6.92406594069477,30,400,0.1
"s1","s2",7.08061159640508,30,400,0.1
"s1","s2",6.46531957700444,30,400,0.1
"s1","s2",6.62641951119654,30,400,0.1
"s1","s2",6.6904521381205,30,400,0.1
"s1","s2",6.45099825698424,30,400,0.1
"s1","s2",6.88504848778285,30,400,0.1
"s1","s2",6.62042741686409,30,400,0.1
"s1","s2",6.70062029887777,30,400,0.1
"s1","s2",6.52266448562767,30,400,0.1
"s1","s2",6.22313560703317,30,400,0.1
"s1","s2",6.55069306207955,30,400,0.1
"s1","s2",6.58762639040825,30,400,0.1
"s1","s2",6.61021907266247,30,400,0.1
"s1","s2",6.90603689692573,30,400,0.1
"s1","s2",6.65572737383828,30,400,0.1
"s1","s2",6.67675831544963,30,400,0.1
"s1","s2",6.85712440431689,30,400,0.1
"s1","s2",6.57578177596113,30,400,0.1
"s1","s2",6.55275085427424,30,400,0.1
"s1","s2",6.37359316605639,30,400,0.1
"s1","s2",6.55405864332618,30,400,0.1
"s1","s2",6.54225915105272,30,400,0.1
"s1","s2",6.34714802445579,30,400,0.1
"s1","s2",6.91945784919466,30,400,0.1
"s1","s2",6.91595725671313,30,400,0.1
"s1","s2",6.24781894712753,30,400,0.1
"s1","s2",6.80967532955512,30,400,0.1
"s1","s2",6.45522693039047,30,400,0.1
"s1","s2",6.55527392868706,30,400,0.1
"s1","s2",6.70525447772704,30,400,0.1
"s1","s2",6.21768594853008,30,400,0.1
"s1","s2",6.83630764576698,30,400,0.1
"s1","s2",6.45695703560432,30,400,0.1
"s1","s2",6.84066589510593,30,400,0.1
"s1","s2",6.52516051611306,30,400,0.1
"s1","s2",6.94659808379023,30,400,0.1
"s1","s2",6.58913333330486,30,400,0.1
"s1","s2",6.15177288671272,30,400,0.1
"s1","s2",6.71411532480644,30,400,0.1
"s1","s2",6.80119416218167,30,400,0.1
"s1","s2",6.98144530210474,30,400,0.1
"s1","s2",6.77197490766281,30,400,0.1
"s1","s2",7.01913361015573,30,400,0.1
"s1","s2",6.84690544106445,30,400,0.1
"s1","s2",6.51683513199617,30,400,0.1
"s1","s2",6.65292096728427,30,400,0.1
"s1","s2",6.55437680118963,30,400,0.1
"s1","s2",6.99055169235335,30,400,0.1
"s1","s2",7.23175975732082,30,400,0.1
"s1","s2",7.05250277939716,30,400,0.1
"s1","s2",6.50287385441578,30,400,0.1
"s1","s2",7.03189221507201,30,400,0.1
"s1","s2",6.18389565365973,30,400,0.1
"s1","s2",6.66104000943363,30,400,0.1
"s1","s2",6.77358348600343,30,400,0.1
"s1","s2",6.62641914527381,30,400,0.1
"s1","s2",6.58992801036182,30,400,0.1
"s1","s2",6.47971773292779,30,400,0.1
"s1","s2",6.50269372191983,30,400,0.1
"s1","s2",7.14396157998715,30,400,0.1
"s1","s2",6.46935719376336,30,400,0.1
"s1","s2",6.26229572392323,30,400,0.1
"s1","s2",6.85835882751718,30,400,0.1
"s1","s2",6.77720732177144,30,400,0.1
"s1","s2",6.41401124008416,30,400,0.1
"s1","s2",6.93461098206081,30,400,0.1
"s1","s2",6.76678291845263,30,400,0.1
"s1","s2",6.42323544095032,30,400,0.1
"s1","s2",6.41375515251966,30,400,0.1
"s1","s2",6.86640655940167,30,400,0.1
"s1","s2",6.82333007207879,30,400,0.1
"s1","s2",6.4304080063061,30,400,0.1
"s1","s2",6.31935878757832,30,400,0.1
"s1","s2",6.41658296257579,30,400,0.1
"s1","s2",6.433908687425,30,400,0.1
"s1","s2",6.7801907621122,30,400,0.1
"s1","s2",6.71170988085944,30,400,0.1
"s1","s2",6.63096735470223,30,400,0.1
"s1","s2",6.68294617844828,30,400,0.1
"s1","s2",6.52570947752397,30,400,0.1
