"from","to","interval","rep","Tmax","strength"
"s1","s2",7.17356703601467,9,400,0.2
"s1","s2",7.18067192081599,9,400,0.2
"s1","s2",7.31570176340887,9,400,0.2
"s1","s2",6.81087652344535,9,400,0.2
"s1","s2",6.86640503083579,9,400,0.2
"s1","s2",7.26075089522616,9,400,0.2
"s1","s2",6.94093258799433,9,400,0.2
"s1","s2",6.86283286836282,9,400,0.2
"s1","s2",7.3557174530556,9,400,0.2
"s1","s2",7.45705196441253,9,400,0.2
"s1","s2",7.28290764113082,9,400,0.2
"s1","s2",7.00903539896524,9,400,0.2
"s1","s2",7.42257556110491,9,400,0.2
"s1","s2",6.63582087414861,9,400,0.2
"s1","s2",6.85555759189576,9,400,0.2
"s1","s2",6.91539407523322,9,400,0.2
"s1","s2",7.10325091568332,9,400,0.2
"s1","s2",7.64997367585264,9,400,0.2
"s1","s2",7.05160601217807,9,400,0.2
"s1","s2",6.65545456348029,9,400,0.2
"s1","s2",7.38100681300409,9,400,0.2
"s1","s2",7.08931049405493,9,400,0.2
"s1","s2",7.39650119778651,9,400,0.2
"s1","s2",7.09465061881833,9,400,0.2
"s1","s2",7.10517390081439,9,400,0.2
"s1","s2",6.71731206956844,9,400,0.2
"s1","s2",7.34975708856778,9,400,0.2
"s1","s2",7.4227091783336,9,400,0.2
"s1","s2",6.48235667689802,9,400,0.2
"s1","s2",7.3271251101263,9,400,0.2
"s1","s2",6.59604303049935,9,400,0.2
"s1","s2",7.16126903630329,9,400,0.2
"s1","s2",7.24897391904086,9,400,0.2
"s1","s2",7.43120688261188,9,400,0.2
"s1","s2",7.23842290832131,9,400,0.2
"s1","s2",7.02082071339528,9,400,0.2
"s1","s2",7.24870321490863,9,400,0.2
"s1","s2",7.1034196557861,9,400,0.2
"s1","s2",6.92362355595634,9,400,0.2
"s1","s2",7.28629946141615,9,400,0.2
"s1","s2",7.21057939054457,9,400,0.2
"s1","s2",7.09835770231471,9,400,0.2
"s1","s2",7.38378111550418,9,400,0.2
"s1","s2",7.43163523280441,9,400,0.2
"s1","s2",6.97705715480245,9,400,0.2
"s1","s2",6.7777132995621,9,400,0.2
"s1","s2",7.17593316741818,9,400,0.2
"s1","s2",6.70065996314713,9,400,0.2
"s1","s2",7.47644768510749,9,400,0.2
"s1","s2",7.81543777751028,9,400,0.2
"s1","s2",7.26109174182196,9,400,0.2
"s1","s2",7.29321498835375,9,400,0.2
"s1","s2",7.35336164741921,9,400,0.2
"s1","s2",7.47836530771909,9,400,0.2
"s1","s2",7.12050156871948,9,400,0.2
"s1","s2",7.09492486888955,9,400,0.2
"s1","s2",7.22921317301295,9,400,0.2
"s1","s2",6.86405669697285,9,400,0.2
"s1","s2",7.1675502196277,9,400,0.2
"s1","s2",6.72415722695911,9,400,0.2
"s1","s2",7.60889411891678,9,400,0.2
"s1","s2",7.53206089822453,9,400,0.2
"s1","s2",6.62722918698221,9,400,0.2
"s1","s2",6.93576890601679,9,400,0.2
"s1","s2",7.71185718257118,9,400,0.2
"s1","s2",7.34872222759022,9,400,0.2
"s1","s2",7.26939975310563,9,400,0.2
"s1","s2",6.98846632427639,9,400,0.2
"s1","s2",7.51636220048574,9,400,0.2
"s1","s2",7.0085758631468,9,400,0.2
"s1","s2",7.25792710949571,9,400,0.2
"s1","s2",6.53306833141693,9,400,0.2
"s1","s2",6.61462351408852,9,400,0.2
"s1","s2",6.58013740273975,9,400,0.2
"s1","s2",7.25372880864251,9,400,0.2
"s1","s2",7.35650161272082,9,400,0.2
"s1","s2",7.54660527915216,9,400,0.2
"s1","s2",7.36479058402529,9,400,0.2
"s1","s2",7.01018403796944,9,400,0.2
"s1","s2",7.14064162850424,9,400,0.2
"s1","s2",7.29716246724553,9,400,0.2
"s1","s2",6.89613469747276,9,400,0.2
"s1","s2",6.82943366613705,9,400,0.2
"s1","s2",7.47941847402868,9,400,0.2
"s1","s2",6.89422849330773,9,400,0.2
"s1","s2",6.50275642489244,9,400,0.2
