"from","to","interval","rep","Tmax","strength"
"s1","s2",5.68060615357118,1,100,1
"s1","s2",5.54242984055499,1,100,1
"s1","s2",5.20628142299601,1,100,1
"s1","s2",5.85271002549224,1,100,1
"s1","s2",4.83682569924097,1,100,1
"s1","s2",5.13804307024279,1,100,1
"s1","s2",6.09091539649201,1,100,1
"s1","s2",5.89907858986304,1,100,1
"s1","s2",5.50387580212567,1,100,1
"s1","s2",5.61284600626715,1,100,1
"s1","s2",4.87398766565137,1,100,1
"s1","s2",5.65686986610708,1,100,1
"s1","s2",5.5317829558692,1,100,1
"s1","s2",5.58882525712376,1,100,1
"s1","s2",5.42701634987802,1,100,1
"s1","s2",5.47830100835857,1,100,1
"s1","s2",5.67812843056126,1,100,1
"s1","s2",5.14198251708331,1,100,1
"s1","s2",5.90979648544845,1,100,1
"s1","s2",5.25250623008525,1,100,1
"s1","s2",5.10840770612803,1,100,1
"s1","s2",5.77403639172849,1,100,1
"s1","s2",5.19154741817306,1,100,1
"s1","s2",4.78724282868885,1,100,1
"s1","s2",5.44937761209921,1,100,1
"s1","s2",5.02182010359668,1,100,1
"s1","s2",5.47937480851522,1,100,1
"s1","s2",6.04197917434897,1,100,1
"s1","s2",4.89700020597137,1,100,1
"s1","s2",4.7877966388652,1,100,1
"s1","s2",5.84685629222176,1,100,1
"s1","s2",5.48327400109624,1,100,1
"s1","s2",5.01919474502327,1,100,1
"s1","s2",5.24955090439201,1,100,1
"s1","s2",5.60725416319816,1,100,1
"s1","s2",5.21764474447487,1,100,1
"s1","s2",6.25632943136105,1,100,1
"s1","s2",5.60240142277737,1,100,1
"s1","s2",5.58083295070901,1,100,1
"s1","s2",5.13320630182648,1,100,1
"s1","s2",5.28230049000496,1,100,1
"s1","s2",4.65166492681039,1,100,1
"s1","s2",5.81708874955711,1,100,1
"s1","s2",5.46929118061365,1,100,1
"s1","s2",5.03690784880888,1,100,1
"s1","s2",6.16184523735294,1,100,1
"s1","s2",5.04493419243064,1,100,1
"s1","s2",5.11821337240252,1,100,1
"s1","s2",5.47091577154147,1,100,1
"s1","s2",4.62837189837077,1,100,1
"s1","s2",5.4131029943631,1,100,1
"s1","s2",5.33296863939238,1,100,1
"s1","s2",5.48917650362318,1,100,1
"s1","s2",4.8265742733127,1,100,1
"s1","s2",5.27830554220094,1,100,1
"s1","s2",5.33104429596863,1,100,1
"s1","s2",5.72979838401387,1,100,1
"s1","s2",5.30420820904341,1,100,1
"s1","s2",5.38303926290031,1,100,1
