"from","to","interval","rep","Tmax","strength"
"s1","s2",6.1411149224399,6,100,0.5
"s1","s2",5.51597695056462,6,100,0.5
"s1","s2",6.32905387943197,6,100,0.5
"s1","s2",5.7281328247958,6,100,0.5
"s1","s2",6.17275718638232,6,100,0.5
"s1","s2",5.74535913489206,6,100,0.5
"s1","s2",5.19458631856777,6,100,0.5
"s1","s2",6.48639739093339,6,100,0.5
"s1","s2",5.15844070843822,6,100,0.5
"s1","s2",6.53776260516791,6,100,0.5
"s1","s2",5.56308894080749,6,100,0.5
"s1","s2",6.08317367241024,6,100,0.5
"s1","s2",7.3293417993653,6,100,0.5
"s1","s2",6.08380721793498,6,100,0.5
"s1","s2",6.90363722706838,6,100,0.5
"s1","s2",5.596869991968,6,100,0.5
"s1","s2",6.03563779263612,6,100,0.5
"s1","s2",6.57848384575429,6,100,0.5
"s1","s2",6.03916590400236,6,100,0.5
"s1","s2",6.62613087807797,6,100,0.5
"s1","s2",5.56551296447874,6,100,0.5
"s1","s2",6.37031631960444,6,100,0.5
"s1","s2",6.39343850586431,6,100,0.5
"s1","s2",6.21929591991859,6,100,0.5
"s1","s2",5.89647637508187,6,100,0.5
"s1","s2",6.33945951184215,6,100,0.5
"s1","s2",7.04345156420692,6,100,0.5
"s1","s2",5.68219330840264,6,100,0.5
"s1","s2",5.71110265510018,6,100,0.5
"s1","s2",6.51393180476925,6,100,0.5
"s1","s2",4.99903281751495,6,100,0.5
"s1","s2",6.13587098444093,6,100,0.5
"s1","s2",6.11004674822296,6,100,0.5
"s1","s2",5.73712332829781,6,100,0.5
"s1","s2",6.68940417392129,6,100,0.5
"s1","s2",5.60182410428807,6,100,0.5
"s1","s2",6.86225961343312,6,100,0.5
"s1","s2",6.10016122032312,6,100,0.5
"s1","s2",6.2662247225647,6,100,0.5
"s1","s2",6.14420636999936,6,100,0.5
"s1","s2",5.55437215326317,6,100,0.5
"s1","s2",5.4927873664861,6,100,0.5
"s1","s2",6.49199923271808,6,100,0.5
"s1","s2",5.92215528975593,6,100,0.5
"s1","s2",5.77666909672072,6,100,0.5
"s1","s2",6.02670660584746,6,100,0.5
"s1","s2",5.67193906126025,6,100,0.5
"s1","s2",5.22543372561713,6,100,0.5
"s1","s2",6.62256425233632,6,100,0.5
"s1","s2",5.90445210001448,6,100,0.5
"s1","s2",6.89336019585178,6,100,0.5
"s1","s2",5.93857434692237,6,100,0.5
"s1","s2",6.8998976160597,6,100,0.5
"s1","s2",7.19261757324226,6,100,0.5
"s1","s2",6.05615104970122,6,100,0.5
"s1","s2",5.76743245448405,6,100,0.5
"s1","s2",6.45485940882379,6,100,0.5
"s1","s2",5.80352609154893,6,100,0.5
"s1","s2",6.17275718638232,6,100,0.5
"s1","s2",6.73044063070114,6,100,0.5
"s1","s2",5.563576134527,6,100,0.5
"s1","s2",6.79283543722487,6,100,0.5
"s1","s2",6.24636352187635,6,100,0.5
"s1","s2",6.41020741676223,6,100,0.5
"s1","s2",6.45690629115182,6,100,0.5
"s1","s2",5.7645243537516,6,100,0.5
"s1","s2",5.21110082932181,6,100,0.5
"s1","s2",5.91933195185082,6,100,0.5
"s1","s2",6.20184419000955,6,100,0.5
"s1","s2",5.75886864890919,6,100,0.5
"s1","s2",7.99004622576345,6,100,0.5
"s1","s2",6.64924173555711,6,100,0.5
"s1","s2",5.64643295407024,6,100,0.5
"s1","s2",6.07127791029803,6,100,0.5
"s1","s2",6.36574283911759,6,100,0.5
"s1","s2",5.66292774292492,6,100,0.5
"s1","s2",5.48001612863002,6,100,0.5
"s1","s2",6.01289197911982,6,100,0.5
"s1","s2",7.09122069262609,6,100,0.5
"s1","s2",6.09608448844001,6,100,0.5
"s1","s2",6.82416019369701,6,100,0.5
"s1","s2",6.49789054253188,6,100,0.5
"s1","s2",5.76149783950593,6,100,0.5
"s1","s2",6.08871081867107,6,100,0.5
"s1","s2",5.16956473259903,6,100,0.5
"s1","s2",6.75303475591275,6,100,0.5
"s1","s2",7.08892680491774,6,100,0.5
"s1","s2",6.64546877500571,6,100,0.5
"s1","s2",6.55617866324521,6,100,0.5
"s1","s2",6.32824417232325,6,100,0.5
"s1","s2",6.84878702527468,6,100,0.5
"s1","s2",5.76751169529753,6,100,0.5
"s1","s2",6.80501182803283,6,100,0.5
"s1","s2",5.89410447654418,6,100,0.5
"s1","s2",6.77691071206181,6,100,0.5
"s1","s2",5.90289118360007,6,100,0.5
"s1","s2",5.61071936309038,6,100,0.5
"s1","s2",6.2689798841848,6,100,0.5
"s1","s2",6.72103832413253,6,100,0.5
"s1","s2",6.64546877500571,6,100,0.5
"s1","s2",6.25484142970201,6,100,0.5
"s1","s2",6.40153866924273,6,100,0.5
"s1","s2",6.53884658552835,6,100,0.5
"s1","s2",7.25825731996133,6,100,0.5
"s1","s2",5.62593782944634,6,100,0.5
"s1","s2",5.555496170453,6,100,0.5
"s1","s2",6.98945736120783,6,100,0.5
"s1","s2",6.36862829636089,6,100,0.5
"s1","s2",5.51162472344674,6,100,0.5
"s1","s2",6.35114675788705,6,100,0.5
"s1","s2",5.98350373410589,6,100,0.5
"s1","s2",6.39657969163018,6,100,0.5
"s1","s2",6.89394537301385,6,100,0.5
"s1","s2",6.34167491012537,6,100,0.5
"s1","s2",7.06045396427695,6,100,0.5
"s1","s2",6.49455216954195,6,100,0.5
"s1","s2",6.45485940882379,6,100,0.5
"s1","s2",6.83405990671706,6,100,0.5
"s1","s2",6.19974498897803,6,100,0.5
"s1","s2",6.23892868532249,6,100,0.5
"s1","s2",5.93121099669828,6,100,0.5
"s1","s2",6.1777850374115,6,100,0.5
"s1","s2",6.12788321747019,6,100,0.5
"s1","s2",5.86229371397398,6,100,0.5
"s1","s2",6.03889613355291,6,100,0.5
"s1","s2",4.49892996753371,6,100,0.5
"s1","s2",5.98350373410589,6,100,0.5
"s1","s2",6.35298590149059,6,100,0.5
"s1","s2",6.52062312231772,6,100,0.5
"s1","s2",4.52277412901618,6,100,0.5
"s1","s2",5.85996153934499,6,100,0.5
"s1","s2",6.47212397367579,6,100,0.5
"s1","s2",7.11895361646937,6,100,0.5
"s1","s2",6.58331052080868,6,100,0.5
"s1","s2",5.79950871195612,6,100,0.5
"s1","s2",6.88276159161321,6,100,0.5
"s1","s2",6.3851265768976,6,100,0.5
"s1","s2",6.13718300478219,6,100,0.5
"s1","s2",5.05504311054343,6,100,0.5
"s1","s2",5.15305400679564,6,100,0.5
"s1","s2",5.40551471829196,6,100,0.5
"s1","s2",5.72378626332654,6,100,0.5
"s1","s2",5.88701670512527,6,100,0.5
"s1","s2",6.09057492972827,6,100,0.5
"s1","s2",5.67007707431101,6,100,0.5
"s1","s2",6.32905387943197,6,100,0.5
"s1","s2",6.38697498326853,6,100,0.5
"s1","s2",6.99478586002404,6,100,0.5
"s1","s2",6.10207244075935,6,100,0.5
"s1","s2",6.32334101279438,6,100,0.5
"s1","s2",6.7365101230933,6,100,0.5
"s1","s2",6.33544087348415,6,100,0.5
"s1","s2",5.7645243537516,6,100,0.5
"s1","s2",6.48539518244754,6,100,0.5
"s1","s2",5.29238094995419,6,100,0.5
"s1","s2",5.55044541951852,6,100,0.5
"s1","s2",6.35668537461043,6,100,0.5
"s1","s2",5.60780916611476,6,100,0.5
"s1","s2",6.00387528521185,6,100,0.5
"s1","s2",5.83453778110085,6,100,0.5
"s1","s2",6.37549363705542,6,100,0.5
"s1","s2",6.28487137217006,6,100,0.5
"s1","s2",5.70076305451731,6,100,0.5
"s1","s2",5.98350373410589,6,100,0.5
"s1","s2",5.56795072788492,6,100,0.5
"s1","s2",5.60216724048232,6,100,0.5
"s1","s2",5.35232062999049,6,100,0.5
"s1","s2",5.41953730930487,6,100,0.5
"s1","s2",6.04754663323288,6,100,0.5
"s1","s2",5.12119543893351,6,100,0.5
"s1","s2",6.01348315812711,6,100,0.5
"s1","s2",6.03458217878228,6,100,0.5
"s1","s2",5.37304789696638,6,100,0.5
"s1","s2",5.17832380525757,6,100,0.5
"s1","s2",6.01326640951574,6,100,0.5
"s1","s2",5.48137856550589,6,100,0.5
"s1","s2",6.43334997240053,6,100,0.5
"s1","s2",6.41886757514018,6,100,0.5
"s1","s2",6.43182827790082,6,100,0.5
"s1","s2",6.70864029447042,6,100,0.5
"s1","s2",5.91229483741632,6,100,0.5
"s1","s2",6.58331052080868,6,100,0.5
"s1","s2",5.76434910334247,6,100,0.5
"s1","s2",6.08649446813303,6,100,0.5
"s1","s2",6.74236373752713,6,100,0.5
"s1","s2",5.82348509571836,6,100,0.5
"s1","s2",5.290204177071,6,100,0.5
"s1","s2",6.20544108762474,6,100,0.5
"s1","s2",5.85330980913023,6,100,0.5
"s1","s2",5.41436249910991,6,100,0.5
"s1","s2",6.24259867136031,6,100,0.5
"s1","s2",5.90537370955413,6,100,0.5
"s1","s2",5.66639385699996,6,100,0.5
"s1","s2",6.14381105305355,6,100,0.5
"s1","s2",5.83257010788392,6,100,0.5
"s1","s2",7.04700988256246,6,100,0.5
"s1","s2",6.07526974070737,6,100,0.5
"s1","s2",7.28626077916156,6,100,0.5
"s1","s2",5.61110890928797,6,100,0.5
"s1","s2",5.54674179822584,6,100,0.5
"s1","s2",6.24259867136031,6,100,0.5
"s1","s2",6.54966538559246,6,100,0.5
"s1","s2",5.94354851610196,6,100,0.5
"s1","s2",7.29821204251866,6,100,0.5
"s1","s2",6.41020741676223,6,100,0.5
"s1","s2",7.17297694020193,6,100,0.5
"s1","s2",6.61009742832627,6,100,0.5
"s1","s2",6.23277080074878,6,100,0.5
"s1","s2",6.80501182803283,6,100,0.5
"s1","s2",5.7645243537516,6,100,0.5
"s1","s2",6.19004634023124,6,100,0.5
"s1","s2",5.78402522265026,6,100,0.5
"s1","s2",5.21891768644736,6,100,0.5
"s1","s2",5.94978676274658,6,100,0.5
"s1","s2",5.81462739417626,6,100,0.5
"s1","s2",6.68692853325554,6,100,0.5
"s1","s2",5.7645243537516,6,100,0.5
"s1","s2",6.68940417392129,6,100,0.5
"s1","s2",5.512829961081,6,100,0.5
"s1","s2",5.4747822349582,6,100,0.5
"s1","s2",5.47395000952545,6,100,0.5
"s1","s2",6.09430247810802,6,100,0.5
"s1","s2",7.02125313106107,6,100,0.5
"s1","s2",6.8166653379042,6,100,0.5
"s1","s2",6.1411149224399,6,100,0.5
"s1","s2",6.01369990673848,6,100,0.5
"s1","s2",7.0331275384588,6,100,0.5
"s1","s2",5.79468914033509,6,100,0.5
"s1","s2",6.63072707386198,6,100,0.5
"s1","s2",6.34423643968258,6,100,0.5
"s1","s2",5.76233531289775,6,100,0.5
"s1","s2",6.68135225023961,6,100,0.5
"s1","s2",6.00254664285548,6,100,0.5
"s1","s2",5.72896057793072,6,100,0.5
"s1","s2",6.17919786697025,6,100,0.5
"s1","s2",6.23329580969696,6,100,0.5
"s1","s2",5.54418349471779,6,100,0.5
"s1","s2",6.28487137217006,6,100,0.5
"s1","s2",6.59644775656648,6,100,0.5
"s1","s2",6.67010065390198,6,100,0.5
"s1","s2",6.11551142479185,6,100,0.5
"s1","s2",7.67530895458125,6,100,0.5
"s1","s2",6.9464740040841,6,100,0.5
"s1","s2",5.64517938448391,6,100,0.5
"s1","s2",5.79468914033509,6,100,0.5
"s1","s2",6.10647875312435,6,100,0.5
"s1","s2",5.61434868801603,6,100,0.5
"s1","s2",6.03785982895012,6,100,0.5
"s1","s2",6.91860323962225,6,100,0.5
"s1","s2",6.2444819949815,6,100,0.5
"s1","s2",5.95564458565211,6,100,0.5
"s1","s2",5.62043422544974,6,100,0.5
"s1","s2",6.41020741676223,6,100,0.5
"s1","s2",6.17799706698541,6,100,0.5
"s1","s2",5.75886864890919,6,100,0.5
"s1","s2",6.15147967207957,6,100,0.5
"s1","s2",6.94893821840155,6,100,0.5
"s1","s2",6.83733734568651,6,100,0.5
"s1","s2",5.59139056477058,6,100,0.5
"s1","s2",6.09669365964004,6,100,0.5
"s1","s2",6.52457377956246,6,100,0.5
"s1","s2",6.32333464676361,6,100,0.5
"s1","s2",5.73715985641139,6,100,0.5
"s1","s2",6.10563854473827,6,100,0.5
"s1","s2",6.64028900562644,6,100,0.5
"s1","s2",6.29625737704796,6,100,0.5
"s1","s2",6.48698781992414,6,100,0.5
"s1","s2",5.62400683862737,6,100,0.5
"s1","s2",6.34925488814976,6,100,0.5
"s1","s2",6.75902539717295,6,100,0.5
"s1","s2",6.68199676634026,6,100,0.5
"s1","s2",5.54465610657926,6,100,0.5
"s1","s2",5.55013070939333,6,100,0.5
"s1","s2",5.45013683365681,6,100,0.5
"s1","s2",6.01369990673848,6,100,0.5
"s1","s2",6.31700986459326,6,100,0.5
"s1","s2",5.75719370212555,6,100,0.5
"s1","s2",6.32160397206082,6,100,0.5
"s1","s2",5.19417236615341,6,100,0.5
"s1","s2",6.10928818225473,6,100,0.5
"s1","s2",5.96352612510393,6,100,0.5
"s1","s2",6.02176582911485,6,100,0.5
"s1","s2",5.50366055778346,6,100,0.5
"s1","s2",6.3134122056699,6,100,0.5
"s1","s2",6.36532286979909,6,100,0.5
"s1","s2",5.46738518559092,6,100,0.5
"s1","s2",5.81702324652849,6,100,0.5
"s1","s2",5.62703465610228,6,100,0.5
"s1","s2",6.90043991111345,6,100,0.5
"s1","s2",5.80000128118399,6,100,0.5
"s1","s2",5.68208640717735,6,100,0.5
"s1","s2",6.31329917773133,6,100,0.5
"s1","s2",5.64529329860499,6,100,0.5
"s1","s2",6.75928969131596,6,100,0.5
"s1","s2",6.41886757514018,6,100,0.5
"s1","s2",7.04504191887154,6,100,0.5
"s1","s2",5.98324026604663,6,100,0.5
"s1","s2",5.4531885884953,6,100,0.5
"s1","s2",6.91642892451401,6,100,0.5
"s1","s2",6.03309122895797,6,100,0.5
"s1","s2",6.00228991468361,6,100,0.5
"s1","s2",6.82129536684371,6,100,0.5
"s1","s2",6.14420636999936,6,100,0.5
"s1","s2",6.34615572343575,6,100,0.5
"s1","s2",6.68802313702334,6,100,0.5
"s1","s2",6.79635056910143,6,100,0.5
"s1","s2",5.7645243537516,6,100,0.5
"s1","s2",6.37720660499996,6,100,0.5
"s1","s2",6.1571215513238,6,100,0.5
"s1","s2",6.66468363159348,6,100,0.5
"s1","s2",5.95273079351605,6,100,0.5
"s1","s2",5.5877238231515,6,100,0.5
"s1","s2",6.90101228397602,6,100,0.5
"s1","s2",6.49455216954195,6,100,0.5
"s1","s2",5.4461286466691,6,100,0.5
"s1","s2",5.79575113240424,6,100,0.5
"s1","s2",6.44423581289609,6,100,0.5
"s1","s2",6.30445695768571,6,100,0.5
"s1","s2",5.77623753517023,6,100,0.5
"s1","s2",7.18688275434324,6,100,0.5
"s1","s2",5.10971999766574,6,100,0.5
"s1","s2",5.87453832195925,6,100,0.5
"s1","s2",6.03720680493826,6,100,0.5
"s1","s2",5.87453832195925,6,100,0.5
"s1","s2",6.51300250346257,6,100,0.5
"s1","s2",6.15004173685715,6,100,0.5
"s1","s2",6.79957916151868,6,100,0.5
"s1","s2",5.65129805479926,6,100,0.5
"s1","s2",5.80485563996914,6,100,0.5
"s1","s2",7.0093928579296,6,100,0.5
"s1","s2",5.63610895942064,6,100,0.5
"s1","s2",6.98505823460817,6,100,0.5
"s1","s2",5.91872861784686,6,100,0.5
"s1","s2",6.25840378827723,6,100,0.5
"s1","s2",5.75175691379229,6,100,0.5
"s1","s2",6.06012852424851,6,100,0.5
"s1","s2",6.08139335972727,6,100,0.5
"s1","s2",6.22462022416814,6,100,0.5
"s1","s2",6.29291109743209,6,100,0.5
"s1","s2",6.68940417392129,6,100,0.5
"s1","s2",5.70034620857539,6,100,0.5
"s1","s2",5.53097479860208,6,100,0.5
"s1","s2",6.24535197688561,6,100,0.5
"s1","s2",6.01326640951574,6,100,0.5
"s1","s2",7.03466983454433,6,100,0.5
"s1","s2",5.62898731803384,6,100,0.5
"s1","s2",5.35232062999049,6,100,0.5
"s1","s2",6.68613040850968,6,100,0.5
"s1","s2",5.4531885884953,6,100,0.5
