"from","to","interval","rep","Tmax","strength"
"s1","s2",6.98371689305372,3,300,0.5
"s1","s2",6.56086432734487,3,300,0.5
"s1","s2",6.29532758092913,3,300,0.5
"s1","s2",6.07803905676155,3,300,0.5
"s1","s2",6.14314655525175,3,300,0.5
"s1","s2",6.13912581607079,3,300,0.5
"s1","s2",6.46135190548907,3,300,0.5
"s1","s2",6.56969587177772,3,300,0.5
"s1","s2",6.09862478522701,3,300,0.5
"s1","s2",6.921594057462,3,300,0.5
"s1","s2",6.53382144388098,3,300,0.5
"s1","s2",7.02012487643746,3,300,0.5
"s1","s2",6.4204735985493,3,300,0.5
"s1","s2",6.01102609151717,3,300,0.5
"s1","s2",6.13290214113901,3,300,0.5
"s1","s2",6.43028049264676,3,300,0.5
"s1","s2",6.67610153860809,3,300,0.5
"s1","s2",6.29798164188497,3,300,0.5
"s1","s2",6.38260657479479,3,300,0.5
"s1","s2",6.33301210320855,3,300,0.5
"s1","s2",6.51809190767543,3,300,0.5
"s1","s2",6.37041846325087,3,300,0.5
"s1","s2",6.88680476373861,3,300,0.5
"s1","s2",6.55855116691193,3,300,0.5
"s1","s2",6.85746970544201,3,300,0.5
"s1","s2",6.04229293771048,3,300,0.5
"s1","s2",6.21697877901811,3,300,0.5
"s1","s2",6.43887890279711,3,300,0.5
"s1","s2",6.44140092867855,3,300,0.5
"s1","s2",6.81742014164513,3,300,0.5
"s1","s2",7.03353430693321,3,300,0.5
"s1","s2",6.68632176139471,3,300,0.5
"s1","s2",6.50651174470826,3,300,0.5
"s1","s2",7.126298240325,3,300,0.5
"s1","s2",7.11500943846896,3,300,0.5
"s1","s2",6.58573442647678,3,300,0.5
"s1","s2",6.69679844669522,3,300,0.5
"s1","s2",7.35471153660606,3,300,0.5
"s1","s2",7.29358158768525,3,300,0.5
"s1","s2",6.59045985384368,3,300,0.5
"s1","s2",6.51128340536556,3,300,0.5
"s1","s2",6.79102376083432,3,300,0.5
"s1","s2",6.68310535519414,3,300,0.5
"s1","s2",6.60640941504661,3,300,0.5
"s1","s2",6.8015590103974,3,300,0.5
"s1","s2",6.74306341564462,3,300,0.5
"s1","s2",6.95213788561904,3,300,0.5
"s1","s2",6.36740558504127,3,300,0.5
"s1","s2",6.77093532153074,3,300,0.5
"s1","s2",6.704429217151,3,300,0.5
"s1","s2",7.1301361087409,3,300,0.5
"s1","s2",7.00719638591157,3,300,0.5
"s1","s2",6.19313394896443,3,300,0.5
"s1","s2",6.41928313466078,3,300,0.5
"s1","s2",6.2743530601311,3,300,0.5
"s1","s2",6.92777965261389,3,300,0.5
"s1","s2",6.15456520153544,3,300,0.5
"s1","s2",6.60856068538516,3,300,0.5
"s1","s2",6.45198695376546,3,300,0.5
"s1","s2",6.80178619209707,3,300,0.5
"s1","s2",6.19312889088106,3,300,0.5
"s1","s2",6.84184062567952,3,300,0.5
"s1","s2",6.52948276901333,3,300,0.5
"s1","s2",6.1643483826974,3,300,0.5
"s1","s2",6.68298111376169,3,300,0.5
"s1","s2",6.82645523748832,3,300,0.5
"s1","s2",6.71974456842472,3,300,0.5
"s1","s2",6.94029954798393,3,300,0.5
"s1","s2",6.72030641594108,3,300,0.5
"s1","s2",6.88830746252004,3,300,0.5
"s1","s2",7.05144015223352,3,300,0.5
"s1","s2",6.44791597232535,3,300,0.5
"s1","s2",6.34063950560835,3,300,0.5
"s1","s2",7.01118262835159,3,300,0.5
"s1","s2",6.76367652025975,3,300,0.5
"s1","s2",6.33906755410212,3,300,0.5
"s1","s2",6.20866256039466,3,300,0.5
"s1","s2",6.30789008371849,3,300,0.5
"s1","s2",6.00745170418212,3,300,0.5
"s1","s2",6.52394988034197,3,300,0.5
"s1","s2",6.50612369565255,3,300,0.5
"s1","s2",6.76183904629254,3,300,0.5
"s1","s2",6.62458149730274,3,300,0.5
"s1","s2",6.68632176139471,3,300,0.5
"s1","s2",6.70273864215535,3,300,0.5
"s1","s2",6.69292823278124,3,300,0.5
"s1","s2",6.79905402377128,3,300,0.5
"s1","s2",6.16922623176612,3,300,0.5
"s1","s2",6.57751386788365,3,300,0.5
"s1","s2",6.43032956095394,3,300,0.5
"s1","s2",7.01078098727824,3,300,0.5
"s1","s2",6.92038568028869,3,300,0.5
"s1","s2",6.84047802138917,3,300,0.5
"s1","s2",6.62929751354032,3,300,0.5
"s1","s2",6.10504160879305,3,300,0.5
"s1","s2",6.32295130030357,3,300,0.5
"s1","s2",6.6719668485152,3,300,0.5
"s1","s2",6.59080445583256,3,300,0.5
"s1","s2",6.50118880079605,3,300,0.5
"s1","s2",6.46702673992929,3,300,0.5
"s1","s2",6.52164680812757,3,300,0.5
"s1","s2",6.44051623574859,3,300,0.5
"s1","s2",6.53613106571649,3,300,0.5
"s1","s2",6.27491943500385,3,300,0.5
"s1","s2",6.18173947200732,3,300,0.5
"s1","s2",6.56402085999744,3,300,0.5
"s1","s2",6.90651109554454,3,300,0.5
"s1","s2",7.00544092527881,3,300,0.5
"s1","s2",6.40351075434779,3,300,0.5
"s1","s2",6.65692876606951,3,300,0.5
"s1","s2",6.54201232137123,3,300,0.5
"s1","s2",6.83069385482173,3,300,0.5
"s1","s2",6.05412438431972,3,300,0.5
"s1","s2",7.14116367739101,3,300,0.5
"s1","s2",6.7716663782911,3,300,0.5
"s1","s2",6.80433608874313,3,300,0.5
"s1","s2",6.91031419946852,3,300,0.5
"s1","s2",7.03353430693321,3,300,0.5
"s1","s2",6.9053037754247,3,300,0.5
"s1","s2",6.87265536698447,3,300,0.5
"s1","s2",6.55949406119793,3,300,0.5
"s1","s2",6.38887796620674,3,300,0.5
"s1","s2",6.45053325921201,3,300,0.5
"s1","s2",6.02606923730266,3,300,0.5
"s1","s2",6.60479540763996,3,300,0.5
"s1","s2",6.89312347182092,3,300,0.5
"s1","s2",7.25726441141782,3,300,0.5
"s1","s2",6.256836625253,3,300,0.5
"s1","s2",6.75817163289152,3,300,0.5
"s1","s2",6.79384359216601,3,300,0.5
"s1","s2",6.35568266270552,3,300,0.5
"s1","s2",6.93005573680892,3,300,0.5
"s1","s2",6.19909695474689,3,300,0.5
"s1","s2",6.25537856145394,3,300,0.5
"s1","s2",6.36412493588759,3,300,0.5
"s1","s2",6.57173739492355,3,300,0.5
"s1","s2",7.07883187958512,3,300,0.5
"s1","s2",6.63901239664586,3,300,0.5
"s1","s2",6.57103454198102,3,300,0.5
"s1","s2",6.31325256346672,3,300,0.5
"s1","s2",6.79239163973727,3,300,0.5
