"from","to","interval","rep","Tmax","strength"
"s1","s2",7.49104389685959,30,500,0.01
"s1","s2",7.04193812073811,30,500,0.01
"s1","s2",7.16229385591279,30,500,0.01
"s1","s2",7.0143820466978,30,500,0.01
"s1","s2",7.21470351109874,30,500,0.01
"s1","s2",7.15079500404568,30,500,0.01
"s1","s2",7.25097454433687,30,500,0.01
"s1","s2",7.16685765193152,30,500,0.01
"s1","s2",7.04019946133644,30,500,0.01
"s1","s2",6.98746386379174,30,500,0.01
"s1","s2",6.94911192627447,30,500,0.01
"s1","s2",7.18718562510151,30,500,0.01
"s1","s2",6.9962376340419,30,500,0.01
"s1","s2",7.4646408975849,30,500,0.01
"s1","s2",6.99663451112865,30,500,0.01
"s1","s2",6.85013637367859,30,500,0.01
"s1","s2",6.61300281464389,30,500,0.01
"s1","s2",6.80759747724567,30,500,0.01
"s1","s2",6.85526660418733,30,500,0.01
"s1","s2",7.11965050460563,30,500,0.01
"s1","s2",7.01752704804817,30,500,0.01
"s1","s2",6.95145312151447,30,500,0.01
"s1","s2",6.92895511116847,30,500,0.01
"s1","s2",7.41790310956549,30,500,0.01
"s1","s2",6.78351738276575,30,500,0.01
"s1","s2",6.56648164228493,30,500,0.01
"s1","s2",6.58470739838896,30,500,0.01
"s1","s2",7.088338991874,30,500,0.01
"s1","s2",6.91922661771412,30,500,0.01
"s1","s2",7.09380714204667,30,500,0.01
"s1","s2",6.49535565544465,30,500,0.01
"s1","s2",7.03091626062951,30,500,0.01
"s1","s2",7.25159177200267,30,500,0.01
"s1","s2",6.91992619032138,30,500,0.01
"s1","s2",7.13896863418239,30,500,0.01
"s1","s2",6.58943462517621,30,500,0.01
"s1","s2",7.09019923682807,30,500,0.01
"s1","s2",7.1618214941502,30,500,0.01
"s1","s2",6.98021486776332,30,500,0.01
"s1","s2",6.82593159311251,30,500,0.01
"s1","s2",7.08187555338935,30,500,0.01
"s1","s2",7.66266582171594,30,500,0.01
"s1","s2",7.25071648863496,30,500,0.01
"s1","s2",7.30932541291509,30,500,0.01
"s1","s2",6.85266038752729,30,500,0.01
"s1","s2",6.90442297918045,30,500,0.01
"s1","s2",6.68433142488382,30,500,0.01
"s1","s2",6.99001056511594,30,500,0.01
"s1","s2",6.72758317978546,30,500,0.01
"s1","s2",6.60716309016931,30,500,0.01
"s1","s2",6.60369969817748,30,500,0.01
"s1","s2",6.72361505404526,30,500,0.01
"s1","s2",7.22299950227529,30,500,0.01
"s1","s2",6.85551525567631,30,500,0.01
"s1","s2",6.84125106110054,30,500,0.01
"s1","s2",7.3593959484638,30,500,0.01
"s1","s2",6.58994472684073,30,500,0.01
"s1","s2",6.96173023377969,30,500,0.01
"s1","s2",6.79257393859325,30,500,0.01
"s1","s2",6.92384357192429,30,500,0.01
"s1","s2",7.16985819765165,30,500,0.01
"s1","s2",6.99943637386991,30,500,0.01
"s1","s2",7.52708829845081,30,500,0.01
"s1","s2",7.30044217911291,30,500,0.01
"s1","s2",6.73300660250355,30,500,0.01
"s1","s2",6.5227657740385,30,500,0.01
"s1","s2",6.89963435237834,30,500,0.01
"s1","s2",6.70456538810967,30,500,0.01
"s1","s2",6.71411274448849,30,500,0.01
"s1","s2",6.99768922755483,30,500,0.01
"s1","s2",7.5595434922389,30,500,0.01
"s1","s2",7.1698707058323,30,500,0.01
"s1","s2",6.88938364345324,30,500,0.01
"s1","s2",7.24483799400508,30,500,0.01
"s1","s2",7.20672296664606,30,500,0.01
"s1","s2",6.79984021954738,30,500,0.01
"s1","s2",6.67109395356746,30,500,0.01
"s1","s2",7.29365956022639,30,500,0.01
"s1","s2",6.99711320438131,30,500,0.01
"s1","s2",7.07336180229603,30,500,0.01
"s1","s2",6.94748694683602,30,500,0.01
"s1","s2",7.03300433140905,30,500,0.01
"s1","s2",6.98746386379174,30,500,0.01
"s1","s2",7.00150449461432,30,500,0.01
"s1","s2",6.99077473560321,30,500,0.01
"s1","s2",6.64555220490195,30,500,0.01
"s1","s2",6.80491506096243,30,500,0.01
"s1","s2",6.72012045068404,30,500,0.01
"s1","s2",7.13477170285819,30,500,0.01
"s1","s2",6.60505724321268,30,500,0.01
"s1","s2",6.63774554938579,30,500,0.01
"s1","s2",6.98361635931407,30,500,0.01
"s1","s2",6.82036097759453,30,500,0.01
"s1","s2",6.44707908474388,30,500,0.01
"s1","s2",6.80384499097487,30,500,0.01
"s1","s2",7.23485768149447,30,500,0.01
"s1","s2",6.55339939161739,30,500,0.01
"s1","s2",6.66280352793211,30,500,0.01
"s1","s2",6.55176450679551,30,500,0.01
"s1","s2",7.26033667132228,30,500,0.01
"s1","s2",6.79940737503313,30,500,0.01
"s1","s2",6.72839052351162,30,500,0.01
"s1","s2",6.68073140689037,30,500,0.01
"s1","s2",6.68007753029318,30,500,0.01
"s1","s2",7.4516160724486,30,500,0.01
"s1","s2",6.81623174343525,30,500,0.01
"s1","s2",7.19162005348744,30,500,0.01
"s1","s2",6.91463496450963,30,500,0.01
"s1","s2",6.85060140432978,30,500,0.01
"s1","s2",7.38212118459148,30,500,0.01
"s1","s2",6.88468443096323,30,500,0.01
