"from","to","interval","rep","Tmax","strength"
"s1","s2",6.67252429456511,10,400,0.2
"s1","s2",6.5111991457269,10,400,0.2
"s1","s2",6.61115668184152,10,400,0.2
"s1","s2",6.7139367888862,10,400,0.2
"s1","s2",6.71832201098191,10,400,0.2
"s1","s2",6.68083181616442,10,400,0.2
"s1","s2",6.48329830034061,10,400,0.2
"s1","s2",6.19658153443459,10,400,0.2
"s1","s2",5.78455371168663,10,400,0.2
"s1","s2",6.20529925471653,10,400,0.2
"s1","s2",6.68442463721188,10,400,0.2
"s1","s2",6.55738053302129,10,400,0.2
"s1","s2",6.70347405563169,10,400,0.2
"s1","s2",6.02119613579831,10,400,0.2
"s1","s2",6.10844164175182,10,400,0.2
"s1","s2",6.27197810737661,10,400,0.2
"s1","s2",6.652949346612,10,400,0.2
"s1","s2",6.06458575184959,10,400,0.2
"s1","s2",6.50282390671208,10,400,0.2
"s1","s2",6.26874308898618,10,400,0.2
"s1","s2",6.32719838337397,10,400,0.2
"s1","s2",6.1752854738296,10,400,0.2
"s1","s2",6.19690208944299,10,400,0.2
"s1","s2",6.15935259413922,10,400,0.2
"s1","s2",6.85378078973713,10,400,0.2
"s1","s2",6.29994688410832,10,400,0.2
"s1","s2",5.88686036062859,10,400,0.2
"s1","s2",6.02855867603182,10,400,0.2
"s1","s2",6.24125151181629,10,400,0.2
"s1","s2",6.11252391938061,10,400,0.2
"s1","s2",6.85813337275366,10,400,0.2
"s1","s2",6.08355529171428,10,400,0.2
"s1","s2",6.70210237109863,10,400,0.2
"s1","s2",5.99899377331323,10,400,0.2
"s1","s2",6.40392930507396,10,400,0.2
"s1","s2",6.66788734817477,10,400,0.2
"s1","s2",6.67919297459164,10,400,0.2
"s1","s2",6.07009964236295,10,400,0.2
"s1","s2",6.47955429691814,10,400,0.2
"s1","s2",6.58617552481391,10,400,0.2
"s1","s2",6.19570477884579,10,400,0.2
"s1","s2",6.36221781350753,10,400,0.2
"s1","s2",6.43044066603571,10,400,0.2
"s1","s2",6.42707124588202,10,400,0.2
"s1","s2",6.39684183794995,10,400,0.2
"s1","s2",6.20027240514008,10,400,0.2
"s1","s2",5.97798611737215,10,400,0.2
"s1","s2",6.18722155361331,10,400,0.2
"s1","s2",6.13685898245276,10,400,0.2
"s1","s2",6.54818715776133,10,400,0.2
"s1","s2",6.23034221382052,10,400,0.2
"s1","s2",5.86445374497109,10,400,0.2
"s1","s2",6.70907760608924,10,400,0.2
"s1","s2",6.22616980704723,10,400,0.2
"s1","s2",6.55303863243651,10,400,0.2
"s1","s2",6.75794988376469,10,400,0.2
"s1","s2",6.358730725044,10,400,0.2
"s1","s2",6.33762435462728,10,400,0.2
"s1","s2",6.18773323595774,10,400,0.2
"s1","s2",6.25739688379502,10,400,0.2
"s1","s2",6.2798367090688,10,400,0.2
"s1","s2",6.54935422890931,10,400,0.2
"s1","s2",5.95961730167816,10,400,0.2
"s1","s2",6.55584370859309,10,400,0.2
"s1","s2",6.70862768560143,10,400,0.2
"s1","s2",6.3217660638723,10,400,0.2
"s1","s2",6.11174336438854,10,400,0.2
"s1","s2",6.43047922360957,10,400,0.2
"s1","s2",6.36468696273358,10,400,0.2
"s1","s2",6.12759781419642,10,400,0.2
"s1","s2",6.26423451196442,10,400,0.2
"s1","s2",6.28026814378683,10,400,0.2
"s1","s2",5.96887249113698,10,400,0.2
"s1","s2",6.70181326240558,10,400,0.2
"s1","s2",6.57725919868852,10,400,0.2
"s1","s2",6.49592733707429,10,400,0.2
"s1","s2",6.44833743196712,10,400,0.2
"s1","s2",6.41436020511244,10,400,0.2
"s1","s2",6.82278219758156,10,400,0.2
"s1","s2",6.45762363295609,10,400,0.2
"s1","s2",6.41437143349931,10,400,0.2
"s1","s2",6.32243254026974,10,400,0.2
"s1","s2",6.31643522101917,10,400,0.2
"s1","s2",6.66736437669169,10,400,0.2
"s1","s2",6.13822972437021,10,400,0.2
"s1","s2",6.41482347042981,10,400,0.2
"s1","s2",5.96137202673134,10,400,0.2
"s1","s2",6.44244836138387,10,400,0.2
"s1","s2",6.31342845773884,10,400,0.2
"s1","s2",6.75658711394453,10,400,0.2
"s1","s2",6.45681056094213,10,400,0.2
"s1","s2",6.57787643190866,10,400,0.2
"s1","s2",6.86538504625868,10,400,0.2
"s1","s2",6.23724703572361,10,400,0.2
"s1","s2",6.25827660390192,10,400,0.2
"s1","s2",6.04601290353676,10,400,0.2
"s1","s2",6.53365559575514,10,400,0.2
"s1","s2",6.61216498568726,10,400,0.2
"s1","s2",6.17632608365497,10,400,0.2
"s1","s2",6.43693234553991,10,400,0.2
"s1","s2",6.53324943262785,10,400,0.2
"s1","s2",6.2682020171467,10,400,0.2
"s1","s2",6.53186979837292,10,400,0.2
"s1","s2",6.51584322508404,10,400,0.2
"s1","s2",6.24312333214868,10,400,0.2
"s1","s2",6.46401176776615,10,400,0.2
"s1","s2",6.31521063516561,10,400,0.2
"s1","s2",6.31792600846313,10,400,0.2
"s1","s2",6.3605060985343,10,400,0.2
"s1","s2",6.69854941529273,10,400,0.2
"s1","s2",6.47949159037993,10,400,0.2
"s1","s2",6.54249285099453,10,400,0.2
"s1","s2",5.84950300026347,10,400,0.2
"s1","s2",6.20571671265036,10,400,0.2
"s1","s2",6.56180764637456,10,400,0.2
"s1","s2",6.59954319122647,10,400,0.2
"s1","s2",6.64472062130949,10,400,0.2
"s1","s2",6.17856894679083,10,400,0.2
"s1","s2",6.15800307593881,10,400,0.2
"s1","s2",6.04870366449924,10,400,0.2
"s1","s2",6.51715621590369,10,400,0.2
"s1","s2",6.49592524456125,10,400,0.2
"s1","s2",6.24477929898097,10,400,0.2
"s1","s2",6.78039945598071,10,400,0.2
"s1","s2",6.04948190226713,10,400,0.2
"s1","s2",6.4219420462799,10,400,0.2
"s1","s2",6.37870677755933,10,400,0.2
"s1","s2",6.29721222468874,10,400,0.2
"s1","s2",6.32080997948194,10,400,0.2
"s1","s2",6.38954856241898,10,400,0.2
"s1","s2",6.74798412359294,10,400,0.2
"s1","s2",6.68579710387903,10,400,0.2
"s1","s2",6.22144187233934,10,400,0.2
"s1","s2",6.40870285228732,10,400,0.2
"s1","s2",6.32697206025929,10,400,0.2
"s1","s2",6.32094186853072,10,400,0.2
"s1","s2",6.28898168453109,10,400,0.2
"s1","s2",6.55733304551012,10,400,0.2
"s1","s2",6.88916221798324,10,400,0.2
"s1","s2",6.19516985072256,10,400,0.2
"s1","s2",6.49407560746561,10,400,0.2
"s1","s2",6.33960112932753,10,400,0.2
"s1","s2",6.2064247233096,10,400,0.2
"s1","s2",6.75101482536371,10,400,0.2
"s1","s2",6.22983691227785,10,400,0.2
"s1","s2",6.03972367683972,10,400,0.2
"s1","s2",6.49264275171947,10,400,0.2
"s1","s2",6.47469144389129,10,400,0.2
"s1","s2",6.10195389838245,10,400,0.2
"s1","s2",5.96569163782998,10,400,0.2
"s1","s2",5.96330426098825,10,400,0.2
"s1","s2",6.64212225420437,10,400,0.2
"s1","s2",6.3835680888844,10,400,0.2
"s1","s2",6.3025618591764,10,400,0.2
"s1","s2",6.40292028574902,10,400,0.2
"s1","s2",5.92433805523507,10,400,0.2
"s1","s2",6.60079068772849,10,400,0.2
"s1","s2",5.83749166503878,10,400,0.2
"s1","s2",6.02928716431169,10,400,0.2
"s1","s2",6.26886804779931,10,400,0.2
"s1","s2",6.3992908205492,10,400,0.2
"s1","s2",6.10284799615701,10,400,0.2
"s1","s2",6.63060688743555,10,400,0.2
"s1","s2",6.1266015959597,10,400,0.2
"s1","s2",6.28029935657608,10,400,0.2
"s1","s2",6.28332926876884,10,400,0.2
"s1","s2",6.17179548364578,10,400,0.2
"s1","s2",6.33695803968729,10,400,0.2
"s1","s2",6.23713986054159,10,400,0.2
"s1","s2",6.37336318229887,10,400,0.2
"s1","s2",6.48087335295373,10,400,0.2
"s1","s2",6.45762363295609,10,400,0.2
"s1","s2",6.36055627468951,10,400,0.2
"s1","s2",6.03465897158357,10,400,0.2
"s1","s2",6.14312958714561,10,400,0.2
"s1","s2",6.11859676501143,10,400,0.2
"s1","s2",6.00934119071795,10,400,0.2
"s1","s2",6.51053384865602,10,400,0.2
"s1","s2",6.40748760026354,10,400,0.2
"s1","s2",5.926489984049,10,400,0.2
"s1","s2",7.09600675141903,10,400,0.2
"s1","s2",6.27823327491033,10,400,0.2
"s1","s2",6.21628999896554,10,400,0.2
"s1","s2",6.3776337648513,10,400,0.2
"s1","s2",6.45619724950203,10,400,0.2
"s1","s2",6.37431768756124,10,400,0.2
"s1","s2",6.59427613681259,10,400,0.2
"s1","s2",6.32094186853072,10,400,0.2
"s1","s2",6.0973673165386,10,400,0.2
"s1","s2",6.00972168467462,10,400,0.2
"s1","s2",6.53509616530891,10,400,0.2
"s1","s2",6.70259407145477,10,400,0.2
"s1","s2",6.39505325748985,10,400,0.2
"s1","s2",6.48959863415691,10,400,0.2
"s1","s2",6.08318019394181,10,400,0.2
"s1","s2",6.35187215418432,10,400,0.2
"s1","s2",6.1616225388713,10,400,0.2
"s1","s2",6.22343765744427,10,400,0.2
"s1","s2",5.88608020033716,10,400,0.2
"s1","s2",6.15147024473259,10,400,0.2
"s1","s2",6.43201899490488,10,400,0.2
"s1","s2",6.19318166614534,10,400,0.2
